freight_value,payment_value,payment_installments,product_weight_g,delivery_days,price,review_score
34.56,130.45,1,300.0,5.0,11.99,5
9.26,69.16,1,700.0,3.0,59.9,5
18.43,65.43,1,200.0,5.0,47.0,5
36.92,216.86,2,13350.0,25.0,179.94,1
27.51,92.5,1,350.0,17.0,64.99,5
19.53,68.43,1,600.0,6.0,48.9,5
18.82,217.72,2,610.0,7.0,198.9,5
14.1,20.0,1,250.0,35.0,19.9,1
14.1,14.0,1,250.0,35.0,19.9,1
16.01,196.01,1,175.0,19.0,180.0,5
23.42,143.32,2,4200.0,6.0,119.9,4
16.11,66.01,4,825.0,10.0,49.9,5
7.44,33.43,1,250.0,2.0,25.99,5
12.73,67.73,1,5700.0,5.0,55.0,5
7.55,62.1,5,300.0,26.0,23.5,2
17.6,117.48,6,1500.0,32.0,41.14,4
17.66,76.66,1,1750.0,13.0,59.0,5
18.0,267.99,2,346.0,6.0,249.99,5
18.34,128.29,2,500.0,11.0,109.95,5
15.82,70.72,6,450.0,10.0,54.9,4
20.87,69.12,6,4300.0,17.0,54.9,1
20.87,91.68,1,4300.0,17.0,54.9,1
43.23,178.22,1,1550.0,10.0,134.99,5
14.7,69.69,1,1050.0,8.0,54.99,5
19.59,75.98,3,2000.0,25.0,19.9,5
19.59,75.98,3,925.0,25.0,16.9,5
18.17,208.07,4,1300.0,8.0,189.9,3
18.5,192.5,1,450.0,10.0,174.0,5
29.9,129.8,1,460.0,18.0,99.9,3
7.58,53.07,1,367.0,6.0,45.49,5
12.09,139.09,1,1850.0,2.0,127.0,4
14.1,49.0,1,450.0,11.0,34.9,5
8.96,38.96,1,600.0,10.0,30.0,5
16.16,73.15,1,850.0,38.0,56.99,1
23.27,128.27,2,3850.0,7.0,105.0,5
8.27,34.27,1,100.0,2.0,26.0,5
16.14,71.04,1,900.0,13.0,54.9,4
16.64,616.54,8,300.0,9.0,599.9,1
15.98,190.98,4,6663.0,18.0,175.0,5
13.18,206.16,4,2200.0,2.0,89.9,5
13.07,144.14,2,300.0,5.0,59.0,4
12.72,96.72,1,180.0,24.0,84.0,1
16.11,64.89,3,800.0,8.0,45.9,5
11.91,70.91,2,200.0,6.0,59.0,4
13.07,103.06,1,650.0,7.0,89.99,4
27.59,177.49,1,533.0,9.0,149.9,5
13.67,93.66,1,250.0,9.0,79.99,5
46.72,463.71,1,6150.0,9.0,416.99,5
7.88,97.78,2,210.0,8.0,89.9,4
22.82,181.82,6,350.0,13.0,159.0,5
8.85,107.85,1,887.0,19.0,99.0,1
14.06,163.06,2,1700.0,2.0,149.0,5
11.86,63.84,1,250.0,29.0,51.98,5
13.1,107.1,10,501.0,3.0,94.0,5
11.85,36.25,3,250.0,7.0,24.4,5
14.0,153.9,1,200.0,5.0,139.9,5
18.2,511.2,10,200.0,9.0,493.0,5
16.79,63.38,6,150.0,10.0,14.9,1
37.96,96.96,1,1750.0,24.0,59.0,5
8.65,78.64,1,460.0,4.0,69.99,5
15.73,155.63,5,300.0,12.0,139.9,5
15.38,170.28,1,1300.0,7.0,154.9,3
15.1,55.0,1,150.0,14.0,39.9,5
58.38,288.37,1,1800.0,12.0,229.99,4
33.25,148.15,1,7050.0,45.0,114.9,2
21.89,221.79,1,2350.0,20.0,199.9,4
16.89,143.58,1,1200.0,22.0,59.9,4
16.89,143.58,1,1100.0,22.0,49.9,4
19.29,567.57,2,50.0,14.0,169.9,5
15.23,40.23,1,350.0,16.0,25.0,5
8.44,48.74,2,625.0,2.0,40.3,4
12.79,28.78,2,250.0,7.0,15.99,4
17.67,77.57,1,100.0,10.0,59.9,4
21.15,34.8,1,200.0,9.0,13.65,5
15.1,52.0,1,100.0,13.0,36.9,4
14.26,108.26,1,16550.0,9.0,94.0,5
11.73,70.72,5,200.0,3.0,58.99,3
50.85,78.84,1,300.0,16.0,27.99,5
12.87,42.77,1,100.0,6.0,29.9,5
12.97,20.0,1,250.0,6.0,44.0,5
12.97,16.97,1,250.0,6.0,44.0,5
17.67,77.57,5,1650.0,15.0,59.9,5
16.11,105.22,4,570.0,21.0,36.5,4
15.81,166.8,3,383.0,5.0,150.99,5
12.48,37.38,1,150.0,13.0,24.9,5
8.26,103.26,4,350.0,4.0,95.0,3
16.11,23.61,1,300.0,28.0,7.5,3
35.11,285.1,5,6300.0,18.0,249.99,1
9.09,114.09,1,650.0,5.0,105.0,5
7.78,21.78,1,150.0,2.0,14.0,5
16.57,131.57,1,1300.0,10.0,115.0,3
15.24,85.14,2,300.0,8.0,69.9,5
14.1,26.77,2,650.0,29.0,12.67,1
8.11,27.54,1,200.0,2.0,40.6,5
8.11,21.17,1,200.0,2.0,40.6,5
15.15,215.05,1,389.0,9.0,199.9,5
11.96,77.96,3,245.0,13.0,66.0,4
27.76,82.66,3,3200.0,26.0,54.9,5
14.52,64.42,1,133.0,15.0,49.9,5
15.1,32.0,1,300.0,18.0,19.9,5
15.1,0.38,1,300.0,18.0,19.9,5
15.1,2.62,1,300.0,18.0,19.9,5
15.72,154.72,2,200.0,13.0,139.0,1
30.85,180.85,1,4000.0,11.0,150.0,5
14.31,94.31,2,300.0,19.0,80.0,3
17.28,234.63,15,350.0,8.0,217.35,5
22.45,257.45,2,450.0,18.0,235.0,4
14.13,124.13,1,750.0,10.0,110.0,5
20.23,169.13,1,650.0,6.0,148.9,5
16.14,195.63,3,550.0,7.0,179.49,5
37.37,367.27,6,13300.0,5.0,329.9,5
22.21,61.96,1,250.0,8.0,39.75,5
12.9,92.9,2,1600.0,7.0,80.0,5
16.46,116.36,1,1550.0,16.0,99.9,5
12.52,181.52,10,3700.0,15.0,169.0,5
58.76,187.76,1,6550.0,26.0,129.0,5
8.37,38.36,1,350.0,1.0,29.99,5
22.58,181.58,3,8700.0,4.0,159.0,5
15.23,65.22,3,250.0,7.0,49.99,5
19.13,198.11,1,416.0,15.0,178.98,5
16.6,281.5,8,6663.0,8.0,264.9,5
25.89,175.79,1,3400.0,14.0,149.9,5
8.91,115.81,1,600.0,3.0,106.9,5
16.9,631.8,6,150.0,7.0,299.0,4
13.84,213.74,2,200.0,7.0,199.9,1
15.17,75.17,1,150.0,14.0,60.0,4
19.4,179.3,6,2400.0,17.0,159.9,5
27.32,177.22,1,533.0,11.0,149.9,4
21.8,549.7,6,543.0,8.0,527.9,4
18.24,517.24,7,350.0,11.0,499.0,4
15.23,55.13,1,250.0,7.0,39.9,5
19.32,55.22,1,850.0,14.0,35.9,4
16.79,41.69,1,250.0,15.0,24.9,5
13.55,140.55,1,320.0,6.0,127.0,5
15.1,65.0,5,800.0,6.0,49.9,5
39.5,1068.5,10,7100.0,12.0,1029.0,5
9.34,33.84,1,353.0,20.0,24.5,5
113.67,387.67,3,12125.0,17.0,274.0,5
18.23,86.46,1,200.0,11.0,25.0,5
8.72,68.72,1,700.0,4.0,60.0,4
17.67,77.57,1,1550.0,12.0,59.9,2
30.14,117.14,10,1350.0,21.0,87.0,1
15.19,172.68,1,6850.0,4.0,157.49,5
15.04,150.04,3,1600.0,5.0,135.0,5
12.79,32.28,1,100.0,8.0,19.49,4
16.25,230.15,1,263.0,15.0,213.9,4
25.45,154.45,5,3000.0,16.0,129.0,4
19.98,179.76,2,2600.0,22.0,69.9,5
17.6,68.16,4,1182.0,5.0,16.48,5
24.12,473.12,2,1400.0,13.0,449.0,5
7.39,28.89,1,300.0,9.0,21.5,3
26.24,163.24,6,950.0,17.0,137.0,5
4.87,254.94,2,1064.0,7.0,104.9,5
28.62,254.94,2,1199.0,7.0,116.55,5
9.86,159.86,1,250.0,3.0,150.0,5
10.96,3.47,1,400.0,20.0,16.9,2
10.96,3.02,1,400.0,20.0,16.9,2
10.96,21.37,1,400.0,20.0,16.9,2
9.83,243.74,2,461.0,7.0,233.91,5
16.79,48.69,1,200.0,20.0,31.9,1
7.91,77.91,1,100.0,2.0,70.0,4
17.67,155.14,3,1750.0,14.0,59.9,1
18.95,473.95,15,2600.0,18.0,455.0,5
7.78,45.56,1,300.0,5.0,15.0,5
17.97,124.41,7,1200.0,5.0,23.5,5
87.37,337.27,10,19800.0,26.0,249.9,5
15.16,73.16,1,350.0,17.0,58.0,1
105.84,455.83,3,15700.0,3.0,349.99,4
17.14,232.14,8,5700.0,13.0,215.0,5
11.85,31.75,1,100.0,9.0,19.9,5
129.42,2828.42,6,12950.0,8.0,2699.0,5
25.18,175.08,1,533.0,11.0,149.9,5
14.55,69.45,6,400.0,12.0,54.9,5
15.27,184.27,1,3700.0,14.0,169.0,5
17.65,217.64,10,1800.0,11.0,199.99,4
7.49,97.29,1,173.0,15.0,89.8,1
15.59,84.59,8,7550.0,13.0,69.0,4
46.24,299.76,10,17800.0,8.0,253.52,5
29.21,145.11,3,1850.0,16.0,115.9,5
7.72,107.62,1,288.0,2.0,99.9,5
67.4,397.3,1,19450.0,5.0,329.9,5
26.55,176.45,1,4600.0,7.0,149.9,4
68.52,328.42,8,22350.0,7.0,259.9,5
61.45,259.45,1,350.0,24.0,198.0,3
15.1,55.09,2,350.0,6.0,39.99,5
17.6,67.5,1,1500.0,11.0,49.9,5
14.1,49.0,1,150.0,12.0,34.9,1
17.03,206.93,1,5450.0,18.0,189.9,4
19.42,83.32,1,1350.0,15.0,63.9,5
7.39,37.39,1,550.0,7.0,30.0,3
18.32,167.32,2,350.0,18.0,149.0,5
18.23,196.38,10,150.0,6.0,14.5,5
15.38,104.87,1,207.0,16.0,89.49,5
20.43,75.33,1,450.0,8.0,54.9,5
7.88,96.88,1,200.0,2.0,89.0,4
13.88,233.88,1,550.0,14.0,220.0,5
18.85,168.82,1,1050.0,4.0,149.97,4
21.65,121.55,1,1050.0,11.0,99.9,3
12.54,161.54,3,300.0,10.0,149.0,2
14.37,154.36,1,1700.0,7.0,139.99,5
11.92,71.91,7,1100.0,8.0,59.99,4
9.34,44.24,1,750.0,7.0,34.9,5
17.78,39.1,3,500.0,20.0,21.32,5
51.21,436.21,4,15300.0,12.0,385.0,5
54.69,864.69,1,7150.0,18.0,810.0,5
27.86,157.86,1,1600.0,13.0,130.0,4
17.73,85.63,1,1250.0,22.0,67.9,5
126.65,1626.65,1,30000.0,15.0,1500.0,5
51.32,137.27,1,775.0,39.0,85.95,4
37.71,85.63,1,8150.0,5.0,47.92,5
15.77,95.76,1,1200.0,12.0,79.99,5
10.21,275.21,1,550.0,5.0,265.0,5
27.55,352.55,1,400.0,50.0,325.0,3
15.61,138.6,2,400.0,11.0,122.99,5
16.14,69.92,3,400.0,8.0,53.78,5
104.37,1094.37,7,17100.0,30.0,990.0,5
12.27,488.68,5,400.0,17.0,109.9,1
19.32,69.22,1,567.0,26.0,49.9,1
13.34,186.34,2,340.0,7.0,173.0,3
21.17,74.17,3,100.0,24.0,53.0,5
13.2,136.1,10,1800.0,12.0,122.9,4
15.11,64.11,1,350.0,22.0,49.0,4
31.69,410.69,10,3700.0,15.0,379.0,4
17.29,41.35,1,275.0,9.0,64.9,5
17.29,40.84,1,275.0,9.0,64.9,5
12.94,52.83,1,125.0,9.0,39.89,3
8.29,32.19,1,250.0,2.0,23.9,5
21.19,121.09,1,8750.0,8.0,99.9,5
18.25,40.25,1,100.0,6.0,22.0,4
19.72,94.71,1,975.0,7.0,74.99,5
13.84,213.74,2,200.0,6.0,199.9,5
15.14,70.14,3,350.0,15.0,55.0,5
8.72,34.62,1,150.0,5.0,25.9,5
14.59,134.58,4,500.0,6.0,119.99,4
74.27,262.27,8,11017.0,14.0,188.0,5
13.37,57.72,5,1400.0,6.0,44.35,4
16.79,46.78,4,150.0,12.0,29.99,4
15.23,25.23,1,200.0,7.0,10.0,5
15.17,75.07,7,200.0,3.0,59.9,5
16.05,201.54,1,2050.0,17.0,185.49,5
23.12,138.04,2,1454.0,13.0,45.9,5
16.11,46.1,1,567.0,16.0,29.99,4
48.23,188.22,2,7225.0,3.0,139.99,5
9.41,94.31,4,810.0,2.0,84.9,4
21.75,151.65,4,7000.0,6.0,129.9,5
8.88,35.78,1,541.0,3.0,26.9,5
7.98,166.98,2,350.0,5.0,159.0,5
19.81,101.01,10,1400.0,19.0,81.2,5
17.87,106.87,2,8000.0,31.0,89.0,3
18.32,158.03,1,150.0,8.0,73.8,5
18.31,158.03,1,150.0,8.0,47.6,5
16.99,210.99,1,2300.0,9.0,194.0,5
27.74,122.7,1,500.0,9.0,59.9,4
0.06,122.7,1,1400.0,9.0,35.0,4
12.48,58.76,3,410.0,6.0,16.9,5
12.43,82.33,3,2600.0,3.0,69.9,2
39.11,262.09,1,1700.0,10.0,222.98,5
16.61,76.51,1,1050.0,6.0,59.9,5
26.67,60.27,3,1600.0,17.0,33.6,4
15.29,170.29,10,2450.0,6.0,155.0,5
53.54,223.53,8,400.0,11.0,169.99,4
14.06,163.06,6,1700.0,10.0,149.0,5
14.1,42.09,4,200.0,46.0,27.99,2
8.27,71.17,2,100.0,1.0,62.9,5
118.47,807.47,10,25150.0,14.0,689.0,2
7.78,46.78,1,400.0,2.0,39.0,5
9.06,132.05,3,400.0,2.0,122.99,5
26.96,144.26,2,4105.0,34.0,117.3,1
22.77,92.76,1,1400.0,10.0,69.99,5
7.31,85.4,1,900.0,18.0,49.5,4
14.61,85.4,1,275.0,18.0,13.98,4
18.23,72.46,1,450.0,5.0,18.0,5
19.25,259.6,5,400.0,9.0,240.35,4
21.05,100.95,1,1836.0,8.0,79.9,5
17.6,67.5,1,1750.0,12.0,49.9,4
24.35,37.32,1,100.0,23.0,12.97,5
16.71,296.61,2,269.0,9.0,279.9,1
19.04,49.02,4,250.0,29.0,29.98,4
36.86,148.86,10,8875.0,16.0,112.0,5
50.83,217.82,10,2425.0,19.0,166.99,5
17.87,106.87,2,6050.0,29.0,89.0,5
16.58,423.16,1,850.0,7.0,195.0,4
18.55,204.45,1,922.0,12.0,185.9,5
29.05,370.1,1,6400.0,9.0,169.0,4
24.15,370.1,1,7150.0,9.0,147.9,4
18.23,43.22,1,350.0,16.0,24.99,5
15.1,41.0,1,100.0,22.0,25.9,5
17.6,24.9,1,600.0,8.0,7.3,5
11.85,39.75,1,500.0,6.0,27.9,5
17.98,76.98,1,675.0,8.0,59.0,5
71.41,231.41,5,6050.0,3.0,160.0,5
18.23,47.23,4,300.0,9.0,29.0,5
14.87,411.56,1,2200.0,11.0,179.9,5
16.89,411.56,1,2450.0,11.0,199.9,5
8.72,23.12,1,150.0,5.0,14.4,5
17.69,153.38,7,300.0,11.0,59.0,4
15.45,65.35,2,300.0,4.0,49.9,5
12.69,22.68,1,500.0,9.0,9.99,5
22.85,62.84,6,150.0,12.0,39.99,5
20.99,70.89,1,1650.0,6.0,49.9,5
8.72,50.62,1,500.0,5.0,41.9,5
50.97,1619.73,10,2000.0,8.0,129.0,1
12.79,44.57,1,450.0,12.0,31.78,5
13.44,73.34,1,5300.0,2.0,59.9,5
36.44,196.43,1,750.0,18.0,159.99,5
15.36,102.16,1,422.0,21.0,86.8,4
7.78,11.63,1,50.0,11.0,3.85,5
7.78,27.77,1,50.0,7.0,19.99,4
9.1,139.0,2,350.0,3.0,129.9,5
15.2,80.2,8,250.0,14.0,65.0,5
20.99,74.89,1,1850.0,11.0,53.9,5
14.1,54.09,5,400.0,6.0,39.99,4
26.27,231.27,1,9750.0,8.0,205.0,5
23.12,68.12,1,1400.0,8.0,45.0,5
16.63,26.08,1,1700.0,12.0,54.9,5
16.63,45.45,1,1700.0,12.0,54.9,5
19.32,68.22,6,750.0,4.0,48.9,5
15.3,45.25,1,600.0,15.0,29.95,4
15.79,54.79,2,200.0,49.0,39.0,2
7.71,37.61,1,250.0,9.0,29.9,5
25.26,85.25,3,3500.0,11.0,59.99,4
4.97,202.7,4,500.0,21.0,59.0,2
49.73,202.7,4,6900.0,21.0,89.0,2
15.29,42.19,1,585.0,5.0,26.9,5
7.47,74.74,4,210.0,7.0,29.9,5
16.32,96.22,3,900.0,7.0,79.9,5
15.81,165.81,2,650.0,10.0,150.0,4
10.18,238.72,4,900.0,2.0,109.18,5
16.25,86.15,1,1100.0,11.0,69.9,5
15.79,285.78,2,3750.0,6.0,269.99,5
15.33,98.13,1,300.0,8.0,82.8,5
41.3,161.3,2,18100.0,15.0,120.0,4
7.78,36.18,1,300.0,9.0,28.4,5
19.39,204.29,2,586.0,22.0,184.9,5
19.47,59.37,2,650.0,6.0,39.9,5
26.89,76.79,3,600.0,15.0,49.9,4
12.45,147.45,10,2500.0,11.0,135.0,5
9.41,94.51,1,600.0,2.0,85.1,5
14.1,51.1,2,250.0,8.0,37.0,4
22.34,171.34,3,2650.0,5.0,149.0,5
24.01,255.96,10,9700.0,9.0,103.97,5
18.0,223.0,1,600.0,10.0,205.0,5
22.88,76.87,7,300.0,26.0,53.99,4
20.74,119.74,2,1050.0,16.0,99.0,5
13.86,133.85,1,1037.0,6.0,119.99,5
42.99,272.99,4,1200.0,12.0,230.0,5
8.55,64.45,1,418.0,5.0,55.9,4
24.35,245.05,12,1850.0,5.0,220.7,4
27.58,117.57,6,1200.0,8.0,89.99,5
16.36,102.26,1,1000.0,11.0,85.9,5
9.44,164.44,5,500.0,5.0,155.0,5
13.8,78.79,4,147.0,5.0,64.99,5
41.02,340.02,1,6600.0,10.0,299.0,5
20.01,129.91,2,1136.0,10.0,109.9,5
13.83,247.64,4,1400.0,6.0,79.99,2
13.83,247.64,4,500.0,6.0,17.9,2
22.19,247.64,4,1700.0,6.0,99.9,2
18.32,245.27,8,7225.0,6.0,226.95,5
26.85,105.85,3,2400.0,8.0,79.0,2
7.65,62.65,1,250.0,2.0,55.0,4
15.56,45.55,1,1050.0,8.0,29.99,5
7.78,36.77,1,200.0,8.0,28.99,5
12.79,28.69,2,250.0,8.0,15.9,2
12.79,28.69,2,250.0,8.0,15.9,3
15.1,42.6,4,200.0,6.0,27.5,5
24.01,639.9,10,9750.0,7.0,103.97,5
14.42,113.32,1,950.0,12.0,98.9,5
22.06,67.06,4,50.0,16.0,45.0,5
22.2,182.1,3,2267.0,32.0,159.9,1
19.67,87.66,3,750.0,11.0,67.99,5
7.78,32.77,3,250.0,6.0,24.99,4
38.96,198.95,10,10975.0,28.0,159.99,3
7.78,21.43,1,200.0,8.0,13.65,5
17.6,346.6,6,9150.0,12.0,329.0,5
15.1,55.0,1,117.0,38.0,39.9,1
15.45,115.35,2,210.0,25.0,99.9,3
51.51,196.07,6,575.0,32.0,144.56,1
15.74,235.64,5,3250.0,4.0,219.9,5
12.83,202.83,5,100.0,6.0,190.0,1
17.09,137.09,1,1300.0,20.0,120.0,5
7.39,57.29,5,100.0,2.0,49.9,5
15.23,65.13,3,550.0,17.0,49.9,5
16.58,266.96,6,1750.0,18.0,116.9,5
16.58,266.96,6,1700.0,18.0,116.9,5
14.2,99.2,1,3100.0,3.0,85.0,2
9.34,64.34,1,500.0,5.0,55.0,5
15.1,35.4,1,350.0,17.0,20.3,4
59.29,219.28,1,9750.0,48.0,159.99,1
13.3,213.18,4,9900.0,2.0,199.88,5
13.68,108.28,5,1626.0,9.0,94.6,4
45.72,225.71,4,7650.0,15.0,179.99,5
27.74,92.73,2,400.0,8.0,64.99,5
11.85,60.75,1,800.0,7.0,48.9,4
11.85,32.85,1,200.0,8.0,21.0,4
10.96,34.86,1,225.0,14.0,23.9,5
9.34,95.48,3,950.0,4.0,38.4,5
28.92,103.91,5,1800.0,39.0,74.99,1
23.4,58.39,5,650.0,9.0,34.99,5
11.85,57.34,1,293.0,7.0,45.49,1
8.27,23.27,1,476.0,6.0,15.0,5
13.46,125.75,1,190.0,12.0,28.45,5
13.47,125.75,1,250.0,12.0,28.45,5
13.47,125.75,1,185.0,12.0,28.45,5
42.76,159.52,12,8000.0,20.0,37.0,4
13.88,202.88,3,6300.0,4.0,189.0,5
14.56,234.46,1,342.0,13.0,219.9,4
8.88,35.78,3,541.0,4.0,26.9,5
17.94,69.94,6,6600.0,38.0,52.0,1
116.22,264.72,4,18050.0,19.0,148.5,4
20.34,183.86,1,850.0,4.0,163.52,5
30.57,180.47,3,14650.0,4.0,149.9,5
22.1,252.09,10,2150.0,8.0,229.99,5
45.65,215.64,10,11875.0,30.0,169.99,4
23.46,273.45,1,350.0,13.0,249.99,5
8.72,22.37,1,200.0,5.0,13.65,5
16.6,54.6,5,500.0,6.0,38.0,5
20.62,120.52,1,2500.0,16.0,99.9,3
25.73,90.73,1,491.0,9.0,65.0,4
13.75,103.25,1,353.0,7.0,89.5,5
24.9,274.9,5,700.0,8.0,250.0,5
26.85,55.85,1,2400.0,5.0,79.0,5
26.85,50.0,1,2400.0,5.0,79.0,5
19.74,91.74,4,950.0,21.0,72.0,4
11.85,51.75,5,290.0,5.0,39.9,1
27.17,266.07,6,8400.0,13.0,238.9,5
20.82,210.72,1,4200.0,16.0,189.9,5
15.1,130.0,3,400.0,8.0,49.9,5
7.39,26.38,1,250.0,4.0,18.99,4
18.65,128.65,6,600.0,9.0,110.0,5
10.75,510.65,3,1600.0,13.0,499.9,4
16.52,255.52,1,1625.0,16.0,239.0,5
45.13,195.12,5,6550.0,16.0,149.99,5
21.44,619.34,4,1200.0,9.0,597.9,5
15.23,65.23,6,1100.0,8.0,50.0,5
12.17,150.17,1,4867.0,9.0,138.0,3
37.49,237.48,3,12850.0,2.0,199.99,5
17.88,107.78,5,1150.0,20.0,89.9,1
14.79,114.69,1,850.0,7.0,99.9,4
50.9,75.89,1,125.0,12.0,24.99,5
30.01,155.01,1,3000.0,2.0,125.0,5
12.8,267.4,1,1640.0,13.0,120.9,5
15.45,115.35,2,500.0,9.0,99.9,4
8.72,48.62,2,300.0,3.0,39.9,1
14.52,29.42,1,300.0,14.0,14.9,2
34.84,623.7,10,4400.0,11.0,89.9,5
14.1,39.09,1,350.0,28.0,24.99,4
18.56,168.92,10,500.0,11.0,65.9,5
22.79,145.28,1,140.0,12.0,122.49,3
7.39,21.04,1,200.0,1.0,13.65,5
29.02,117.92,4,1300.0,16.0,88.9,3
13.57,143.47,10,250.0,6.0,129.9,4
14.52,45.4,4,1400.0,7.0,24.79,2
25.8,100.7,1,117.0,21.0,74.9,5
36.42,175.42,4,5850.0,7.0,139.0,5
16.46,116.46,1,700.0,8.0,100.0,5
18.23,27.23,1,300.0,19.0,9.0,5
69.28,1138.28,10,2850.0,10.0,1069.0,5
26.95,119.9,4,2150.0,5.0,92.95,1
11.85,57.8,2,350.0,8.0,45.95,5
9.34,59.33,1,650.0,4.0,49.99,5
10.96,48.86,2,300.0,5.0,37.9,5
16.11,66.01,1,1000.0,8.0,49.9,1
16.37,246.36,5,400.0,19.0,229.99,5
12.74,479.74,10,750.0,4.0,467.0,4
15.3,94.29,9,441.0,11.0,78.99,5
15.87,126.19,3,150.0,9.0,110.32,5
34.15,62.14,1,300.0,21.0,27.99,5
26.85,205.5,1,1500.0,15.0,75.9,5
16.79,35.74,3,400.0,26.0,18.95,3
12.92,49.74,1,300.0,5.0,36.82,4
24.76,100.0,1,625.0,8.0,179.9,4
24.76,50.0,1,625.0,8.0,179.9,4
24.76,54.66,4,625.0,8.0,179.9,4
10.45,310.44,1,550.0,7.0,299.99,5
17.67,77.57,1,1800.0,11.0,59.9,4
51.13,171.12,2,6550.0,7.0,119.99,5
9.34,1.11,1,600.0,6.0,25.9,1
9.34,34.13,3,600.0,6.0,25.9,1
12.48,32.38,1,150.0,8.0,19.9,5
20.9,1119.9,10,383.0,13.0,1099.0,5
12.69,32.38,1,800.0,24.0,19.69,5
16.1,209.3,1,250.0,10.0,193.2,5
12.81,92.81,3,150.0,3.0,80.0,5
22.76,141.66,6,500.0,7.0,118.9,5
18.94,337.94,2,900.0,18.0,319.0,5
24.96,83.96,1,2200.0,10.0,59.0,5
16.6,56.59,5,5400.0,17.0,39.99,5
16.79,48.69,2,250.0,26.0,31.9,5
34.15,83.15,1,100.0,35.0,49.0,2
8.44,48.43,1,625.0,8.0,39.99,4
15.26,69.25,1,300.0,10.0,53.99,5
8.36,37.26,1,400.0,8.0,28.9,4
13.57,92.57,3,7000.0,23.0,79.0,5
12.75,144.34,8,1050.0,5.0,72.9,3
12.79,144.34,8,1000.0,5.0,45.9,3
15.31,45.3,1,150.0,12.0,29.99,3
11.73,31.72,1,600.0,6.0,19.99,5
15.29,275.19,1,3200.0,5.0,259.9,5
52.03,271.03,5,346.0,21.0,219.0,4
18.81,121.98,1,200.0,10.0,24.95,4
18.81,121.98,1,50.0,10.0,59.41,4
17.03,217.02,2,550.0,23.0,199.99,1
14.99,143.99,3,5450.0,11.0,129.0,1
22.95,297.87,4,150.0,10.0,274.92,5
12.59,97.59,3,200.0,7.0,85.0,2
57.31,197.3,1,17033.0,31.0,139.99,3
74.17,291.33,10,50.0,9.0,13.99,1
74.17,291.33,10,10750.0,9.0,129.0,1
15.1,45.0,1,250.0,13.0,29.9,4
7.39,34.58,1,200.0,8.0,9.9,2
7.39,34.58,1,250.0,8.0,9.9,2
17.12,356.12,1,363.0,20.0,339.0,5
16.88,385.88,4,650.0,8.0,369.0,4
18.23,68.22,1,600.0,15.0,49.99,5
21.89,673.6,1,450.0,16.0,759.9,5
21.89,108.19,1,450.0,16.0,759.9,5
7.47,37.46,1,50.0,4.0,29.99,5
17.94,116.94,1,1600.0,12.0,99.0,5
15.98,765.92,10,867.0,8.0,175.5,5
9.26,49.16,1,2800.0,5.0,39.9,5
16.81,156.8,1,9150.0,16.0,139.99,4
43.4,141.4,1,11325.0,4.0,98.0,3
22.97,78.2,2,3750.0,30.0,55.23,2
11.73,77.72,1,700.0,6.0,65.99,4
7.39,37.37,1,250.0,5.0,29.98,5
34.79,214.08,3,8550.0,3.0,79.0,1
1.39,214.08,3,2283.0,3.0,98.9,1
39.99,138.99,4,1050.0,8.0,99.0,5
16.02,195.92,1,700.0,9.0,179.9,4
24.47,199.47,1,7175.0,12.0,275.0,5
24.47,100.0,1,7175.0,12.0,275.0,5
15.14,214.04,9,250.0,8.0,198.9,5
13.76,202.76,2,400.0,5.0,189.0,5
15.1,66.53,3,150.0,31.0,48.5,1
34.15,152.28,1,500.0,23.0,41.99,5
37.13,185.03,1,17550.0,5.0,147.9,5
13.85,167.5,1,950.0,8.0,69.9,5
18.23,57.23,1,200.0,11.0,39.0,1
13.85,52.85,2,550.0,6.0,39.0,3
57.3,446.3,1,7700.0,13.0,389.0,5
23.61,138.61,2,2250.0,13.0,115.0,4
43.6,213.59,6,11875.0,27.0,169.99,5
14.52,39.51,3,525.0,6.0,24.99,5
14.38,4.28,1,300.0,13.0,89.9,5
14.38,100.0,1,300.0,13.0,89.9,5
16.55,223.45,1,1250.0,6.0,206.9,5
61.01,200.91,10,5950.0,23.0,139.9,5
15.69,100.59,2,460.0,3.0,84.9,5
18.24,415.44,8,157.0,10.0,51.0,1
10.22,65.18,6,750.0,3.0,12.17,1
11.93,65.18,6,750.0,3.0,16.62,1
0.02,65.18,6,750.0,3.0,14.22,1
21.57,249.57,10,6400.0,5.0,228.0,5
12.69,57.69,5,800.0,4.0,45.0,5
14.11,29.01,1,50.0,8.0,14.9,5
34.05,173.05,2,11550.0,4.0,139.0,5
36.88,255.78,10,4050.0,9.0,218.9,5
19.71,86.7,1,1800.0,20.0,66.99,3
10.96,56.86,4,425.0,5.0,45.9,5
13.71,713.7,8,800.0,3.0,699.99,5
22.0,263.1,3,7625.0,13.0,241.1,5
15.1,74.18,2,550.0,23.0,21.99,4
16.93,86.42,8,400.0,13.0,69.49,5
15.23,65.13,1,550.0,8.0,49.9,5
0.0,199.0,8,342.0,7.0,199.0,2
14.24,142.14,6,233.0,59.0,127.9,1
18.55,82.97,8,286.0,10.0,64.42,5
0.0,195.0,5,9750.0,6.0,195.0,4
15.73,311.26,6,50.0,9.0,139.9,5
14.68,408.86,8,5950.0,4.0,143.8,5
21.34,408.86,8,7625.0,4.0,229.04,5
7.95,106.95,1,250.0,1.0,99.0,5
